Temperatur;Luftfeuchtigkeit;Timestamp
30.30861;59.6231;(2023, 8, 23, 14, 11, 12)
30.30861;59.6582;(2023, 8, 23, 14, 11, 13)
30.28191;59.69635;(2023, 8, 23, 14, 11, 14)
30.30861;59.63226;(2023, 8, 23, 14, 11, 15)
30.30861;59.64447;(2023, 8, 23, 14, 11, 16)
30.28191;59.67346;(2023, 8, 23, 14, 11, 17)
30.29526;59.60785;(2023, 8, 23, 14, 11, 18)
30.28191;59.57122;(2023, 8, 23, 14, 11, 19)
30.29526;59.59564;(2023, 8, 23, 14, 11, 20)
30.29526;59.54986;(2023, 8, 23, 14, 11, 21)
30.29526;59.57275;(2023, 8, 23, 14, 11, 22)
30.29526;59.7467;(2023, 8, 23, 14, 11, 23)
30.29526;59.83825;(2023, 8, 23, 14, 11, 24)
30.28191;59.87945;(2023, 8, 23, 14, 11, 25)
30.28191;59.97101;(2023, 8, 23, 14, 11, 26)
30.28191;60.12207;(2023, 8, 23, 14, 11, 27)
30.28191;60.16785;(2023, 8, 23, 14, 11, 28)
30.30861;60.09308;(2023, 8, 23, 14, 11, 29)
30.29526;59.99848;(2023, 8, 23, 14, 11, 30)
30.29526;59.91607;(2023, 8, 23, 14, 11, 31)
30.28191;59.89318;(2023, 8, 23, 14, 11, 32)
30.29526;59.83825;(2023, 8, 23, 14, 11, 33)
30.29526;59.83825;(2023, 8, 23, 14, 11, 34)
30.29526;59.79095;(2023, 8, 23, 14, 11, 35)
30.28191;59.80163;(2023, 8, 23, 14, 11, 36)
30.28191;59.75433;(2023, 8, 23, 14, 11, 37)
30.29526;59.7467;(2023, 8, 23, 14, 11, 38)
30.29526;59.90692;(2023, 8, 23, 14, 11, 39)
30.29526;60.09003;(2023, 8, 23, 14, 11, 40)
30.28191;60.32807;(2023, 8, 23, 14, 11, 41)
30.28191;60.41047;(2023, 8, 23, 14, 11, 42)
30.28191;60.41047;(2023, 8, 23, 14, 11, 43)
30.28191;60.2594;(2023, 8, 23, 14, 11, 44)
30.29526;60.09003;(2023, 8, 23, 14, 11, 45)
30.29526;60.02137;(2023, 8, 23, 14, 11, 46)
30.23918;59.92981;(2023, 8, 23, 14, 11, 47)
30.26855;59.86877;(2023, 8, 23, 14, 11, 48)
30.28191;59.82299;(2023, 8, 23, 14, 11, 49)
30.28191;59.81079;(2023, 8, 23, 14, 11, 50)
30.28191;59.80163;(2023, 8, 23, 14, 11, 51)
30.29526;59.87335;(2023, 8, 23, 14, 11, 52)
30.29526;59.84741;(2023, 8, 23, 14, 11, 53)
30.28191;60.04273;(2023, 8, 23, 14, 11, 54)
30.28191;60.12207;(2023, 8, 23, 14, 11, 55)
30.23918;60.02442;(2023, 8, 23, 14, 11, 56)
30.25253;59.96643;(2023, 8, 23, 14, 11, 57)
30.26855;59.9115;(2023, 8, 23, 14, 11, 58)
30.25253;59.88708;(2023, 8, 23, 14, 11, 59)
30.26855;59.9939;(2023, 8, 23, 14, 12, 0)
30.26855;60.00306;(2023, 8, 23, 14, 12, 1)
30.25253;59.93286;(2023, 8, 23, 14, 12, 2)
30.23918;59.90692;(2023, 8, 23, 14, 12, 3)
30.25253;59.9237;(2023, 8, 23, 14, 12, 4)
30.26855;59.98322;(2023, 8, 23, 14, 12, 5)
30.28191;60.00611;(2023, 8, 23, 14, 12, 6)
30.25253;59.96643;(2023, 8, 23, 14, 12, 7)
30.25253;59.90081;(2023, 8, 23, 14, 12, 8)
30.28191;59.91455;(2023, 8, 23, 14, 12, 9)
30.28191;59.8703;(2023, 8, 23, 14, 12, 10)
30.26855;59.83368;(2023, 8, 23, 14, 12, 11)
30.25253;59.8291;(2023, 8, 23, 14, 12, 12)
30.25253;59.81842;(2023, 8, 23, 14, 12, 13)
30.26855;59.80926;(2023, 8, 23, 14, 12, 14)
30.25253;59.77417;(2023, 8, 23, 14, 12, 15)
30.25253;59.81842;(2023, 8, 23, 14, 12, 16)
30.25253;59.87487;(2023, 8, 23, 14, 12, 17)
30.25253;59.88708;(2023, 8, 23, 14, 12, 18)
30.26855;59.83368;(2023, 8, 23, 14, 12, 19)
30.23918;59.77264;(2023, 8, 23, 14, 12, 20)
30.22583;59.80163;(2023, 8, 23, 14, 12, 21)
30.23918;59.75891;(2023, 8, 23, 14, 12, 22)
30.25253;59.8291;(2023, 8, 23, 14, 12, 23)
30.22583;59.92828;(2023, 8, 23, 14, 12, 24)
30.25253;60.01526;(2023, 8, 23, 14, 12, 25)
30.23918;60.19532;(2023, 8, 23, 14, 12, 26)
30.22583;60.14801;(2023, 8, 23, 14, 12, 27)
30.25253;60.1175;(2023, 8, 23, 14, 12, 28)
30.23918;60.02442;(2023, 8, 23, 14, 12, 29)
30.22583;59.93896;(2023, 8, 23, 14, 12, 30)
30.22583;60.04425;(2023, 8, 23, 14, 12, 31)
30.26855;60.10834;(2023, 8, 23, 14, 12, 32)
30.23918;60.24109;(2023, 8, 23, 14, 12, 33)
30.26855;60.39521;(2023, 8, 23, 14, 12, 34)
30.25253;60.55238;(2023, 8, 23, 14, 12, 35)
30.25253;60.54169;(2023, 8, 23, 14, 12, 36)
30.23918;60.37843;(2023, 8, 23, 14, 12, 37)
30.26855;60.34943;(2023, 8, 23, 14, 12, 38)
30.23918;60.28687;(2023, 8, 23, 14, 12, 39)
30.26855;60.25788;(2023, 8, 23, 14, 12, 40)
30.26855;60.15412;(2023, 8, 23, 14, 12, 41)
30.22583;60.06562;(2023, 8, 23, 14, 12, 42)
30.23918;60.02442;(2023, 8, 23, 14, 12, 43)
30.23918;59.97559;(2023, 8, 23, 14, 12, 44)
30.22583;59.89624;(2023, 8, 23, 14, 12, 45)
30.23918;59.90692;(2023, 8, 23, 14, 12, 46)
30.19646;59.85504;(2023, 8, 23, 14, 12, 47)
30.22583;59.8703;(2023, 8, 23, 14, 12, 48)
30.22583;59.86114;(2023, 8, 23, 14, 12, 49)
30.20981;59.83368;(2023, 8, 23, 14, 12, 50)
30.20981;60.01984;(2023, 8, 23, 14, 12, 51)
30.20981;60.20295;(2023, 8, 23, 14, 12, 52)
30.20981;60.23652;(2023, 8, 23, 14, 12, 53)
30.20981;60.2594;(2023, 8, 23, 14, 12, 54)
30.22583;60.30823;(2023, 8, 23, 14, 12, 55)
30.20981;60.35096;(2023, 8, 23, 14, 12, 56)
30.20981;60.39674;(2023, 8, 23, 14, 12, 57)
30.22583;60.36469;(2023, 8, 23, 14, 12, 58)
30.22583;60.24872;(2023, 8, 23, 14, 12, 59)
30.19646;60.16632;(2023, 8, 23, 14, 13, 0)
30.20981;60.11139;(2023, 8, 23, 14, 13, 1)
30.19646;60.03815;(2023, 8, 23, 14, 13, 2)
30.19646;60.01679;(2023, 8, 23, 14, 13, 3)
30.20981;60.00611;(2023, 8, 23, 14, 13, 4)
30.19646;60.03815;(2023, 8, 23, 14, 13, 5)
30.18311;60.0351;(2023, 8, 23, 14, 13, 6)
30.19646;60.06104;(2023, 8, 23, 14, 13, 7)
30.18311;60.02442;(2023, 8, 23, 14, 13, 8)
30.18311;60.05799;(2023, 8, 23, 14, 13, 9)
30.18311;60.14954;(2023, 8, 23, 14, 13, 10)
30.16975;60.21668;(2023, 8, 23, 14, 13, 11)
30.15373;60.18006;(2023, 8, 23, 14, 13, 12)
30.16975;60.13886;(2023, 8, 23, 14, 13, 13)
30.18311;60.14038;(2023, 8, 23, 14, 13, 14)
30.19646;60.1175;(2023, 8, 23, 14, 13, 15)
30.19646;60.06104;(2023, 8, 23, 14, 13, 16)
30.15373;60.06562;(2023, 8, 23, 14, 13, 17)
30.16975;60.02137;(2023, 8, 23, 14, 13, 18)
30.14038;60.13123;(2023, 8, 23, 14, 13, 19)
30.16975;60.23957;(2023, 8, 23, 14, 13, 20)
30.14038;60.31739;(2023, 8, 23, 14, 13, 21)
30.18311;60.36774;(2023, 8, 23, 14, 13, 22)
30.18311;60.35859;(2023, 8, 23, 14, 13, 23)
30.19646;60.36927;(2023, 8, 23, 14, 13, 24)
30.19646;60.52033;(2023, 8, 23, 14, 13, 25)
30.19646;60.589;(2023, 8, 23, 14, 13, 26)
30.19646;60.83009;(2023, 8, 23, 14, 13, 27)
30.18311;60.96742;(2023, 8, 23, 14, 13, 28)
30.18311;61.03304;(2023, 8, 23, 14, 13, 29)
30.16975;61.09102;(2023, 8, 23, 14, 13, 30)
30.18311;61.1017;(2023, 8, 23, 14, 13, 31)
30.20981;61.24208;(2023, 8, 23, 14, 13, 32)
30.20981;61.19783;(2023, 8, 23, 14, 13, 33)
30.19646;61.0956;(2023, 8, 23, 14, 13, 34)
30.18311;60.96742;(2023, 8, 23, 14, 13, 35)
30.18311;60.81636;(2023, 8, 23, 14, 13, 36)
30.19646;60.62409;(2023, 8, 23, 14, 13, 37)
30.18311;60.52949;(2023, 8, 23, 14, 13, 38)
30.18311;60.43793;(2023, 8, 23, 14, 13, 39)
30.16975;60.34485;(2023, 8, 23, 14, 13, 40)
30.18311;60.26703;(2023, 8, 23, 14, 13, 41)
30.15373;60.22736;(2023, 8, 23, 14, 13, 42)
30.15373;60.23652;(2023, 8, 23, 14, 13, 43)
30.16975;60.23957;(2023, 8, 23, 14, 13, 44)
30.16975;60.18158;(2023, 8, 23, 14, 13, 45)
30.16975;60.11292;(2023, 8, 23, 14, 13, 46)
30.16975;60.13886;(2023, 8, 23, 14, 13, 47)
30.16975;60.2533;(2023, 8, 23, 14, 13, 48)
30.16975;60.39063;(2023, 8, 23, 14, 13, 49)
30.18311;60.4593;(2023, 8, 23, 14, 13, 50)
30.16975;60.49134;(2023, 8, 23, 14, 13, 51)
30.18311;60.41505;(2023, 8, 23, 14, 13, 52)
30.16975;60.41352;(2023, 8, 23, 14, 13, 53)
30.18311;60.39216;(2023, 8, 23, 14, 13, 54)
30.16975;60.36469;(2023, 8, 23, 14, 13, 55)
30.16975;60.33112;(2023, 8, 23, 14, 13, 56)
30.14038;60.28077;(2023, 8, 23, 14, 13, 57)
30.15373;60.24872;(2023, 8, 23, 14, 13, 58)
30.14038;60.19989;(2023, 8, 23, 14, 13, 59)
30.14038;60.16785;(2023, 8, 23, 14, 14, 0)
30.15373;60.14496;(2023, 8, 23, 14, 14, 1)
30.15373;60.18006;(2023, 8, 23, 14, 14, 2)
30.15373;60.23652;(2023, 8, 23, 14, 14, 3)
30.12703;60.36927;(2023, 8, 23, 14, 14, 4)
30.15373;60.34027;(2023, 8, 23, 14, 14, 5)
30.15373;60.53712;(2023, 8, 23, 14, 14, 6)
30.14038;60.66071;(2023, 8, 23, 14, 14, 7)
30.14038;60.6836;(2023, 8, 23, 14, 14, 8)
30.15373;60.70802;(2023, 8, 23, 14, 14, 9)
30.14038;60.56916;(2023, 8, 23, 14, 14, 10)
30.12703;60.47456;(2023, 8, 23, 14, 14, 11)
30.12703;60.40589;(2023, 8, 23, 14, 14, 12)
30.12703;60.32349;(2023, 8, 23, 14, 14, 13)
30.09766;60.35401;(2023, 8, 23, 14, 14, 14)
30.11368;60.39063;(2023, 8, 23, 14, 14, 15)
30.12703;60.3357;(2023, 8, 23, 14, 14, 16)
30.11368;60.30976;(2023, 8, 23, 14, 14, 17)
30.12703;60.36927;(2023, 8, 23, 14, 14, 18)
30.09766;60.33112;(2023, 8, 23, 14, 14, 19)
30.0843;60.34027;(2023, 8, 23, 14, 14, 20)
30.0843;60.2945;(2023, 8, 23, 14, 14, 21)
30.11368;60.28992;(2023, 8, 23, 14, 14, 22)
30.09766;60.26245;(2023, 8, 23, 14, 14, 23)
30.0843;60.27161;(2023, 8, 23, 14, 14, 24)
30.0843;60.2594;(2023, 8, 23, 14, 14, 25)
30.07095;60.28077;(2023, 8, 23, 14, 14, 26)
30.07095;60.23499;(2023, 8, 23, 14, 14, 27)
30.07095;60.2121;(2023, 8, 23, 14, 14, 28)
30.05493;60.2182;(2023, 8, 23, 14, 14, 29)
30.07095;60.24567;(2023, 8, 23, 14, 14, 30)
30.0843;60.37385;(2023, 8, 23, 14, 14, 31)
30.07095;60.45167;(2023, 8, 23, 14, 14, 32)
30.07095;60.42878;(2023, 8, 23, 14, 14, 33)
30.0843;60.52338;(2023, 8, 23, 14, 14, 34)
30.05493;60.54169;(2023, 8, 23, 14, 14, 35)
30.07095;60.48676;(2023, 8, 23, 14, 14, 36)
30.09766;60.52491;(2023, 8, 23, 14, 14, 37)
30.0843;60.52338;(2023, 8, 23, 14, 14, 38)
30.0843;60.51118;(2023, 8, 23, 14, 14, 39)
30.07095;60.47456;(2023, 8, 23, 14, 14, 40)
30.05493;60.43793;(2023, 8, 23, 14, 14, 41)
30.0843;60.43183;(2023, 8, 23, 14, 14, 42)
30.05493;60.39216;(2023, 8, 23, 14, 14, 43)
30.07095;60.39521;(2023, 8, 23, 14, 14, 44)
30.07095;60.34943;(2023, 8, 23, 14, 14, 45)
30.07095;60.33722;(2023, 8, 23, 14, 14, 46)
30.04158;60.50507;(2023, 8, 23, 14, 14, 47)
30.07095;60.6012;(2023, 8, 23, 14, 14, 48)
30.05493;60.56458;(2023, 8, 23, 14, 14, 49)
30.07095;60.57832;(2023, 8, 23, 14, 14, 50)
30.11368;60.55085;(2023, 8, 23, 14, 14, 51)
30.09766;60.5478;(2023, 8, 23, 14, 14, 52)
30.0843;60.45472;(2023, 8, 23, 14, 14, 53)
30.0843;60.41047;(2023, 8, 23, 14, 14, 54)
30.09766;60.35401;(2023, 8, 23, 14, 14, 55)
30.0843;60.39674;(2023, 8, 23, 14, 14, 56)
30.0843;60.37385;(2023, 8, 23, 14, 14, 57)
30.07095;60.33722;(2023, 8, 23, 14, 14, 58)
30.11368;60.40131;(2023, 8, 23, 14, 14, 59)
30.0843;60.37385;(2023, 8, 23, 14, 15, 0)
30.0843;60.37385;(2023, 8, 23, 14, 15, 1)
30.07095;60.32654;(2023, 8, 23, 14, 15, 2)
30.09766;60.31891;(2023, 8, 23, 14, 15, 3)
30.09766;60.33112;(2023, 8, 23, 14, 15, 4)
30.0843;60.37385;(2023, 8, 23, 14, 15, 5)
30.11368;60.35554;(2023, 8, 23, 14, 15, 6)
30.09766;60.3418;(2023, 8, 23, 14, 15, 7)
30.11368;60.35554;(2023, 8, 23, 14, 15, 8)
30.11368;60.29908;(2023, 8, 23, 14, 15, 9)
30.12703;60.29145;(2023, 8, 23, 14, 15, 10)
30.11368;60.25483;(2023, 8, 23, 14, 15, 11)
30.11368;60.24109;(2023, 8, 23, 14, 15, 12)
30.12703;60.18616;(2023, 8, 23, 14, 15, 13)
30.09766;60.22736;(2023, 8, 23, 14, 15, 14)
30.12703;60.20905;(2023, 8, 23, 14, 15, 15)
30.11368;60.19532;(2023, 8, 23, 14, 15, 16)
30.12703;60.15259;(2023, 8, 23, 14, 15, 17)
30.14038;60.16785;(2023, 8, 23, 14, 15, 18)
30.11368;60.17243;(2023, 8, 23, 14, 15, 19)
30.11368;60.2182;(2023, 8, 23, 14, 15, 20)
30.14038;60.19989;(2023, 8, 23, 14, 15, 21)
30.11368;60.23041;(2023, 8, 23, 14, 15, 22)
30.12703;60.20905;(2023, 8, 23, 14, 15, 23)
30.12703;60.27771;(2023, 8, 23, 14, 15, 24)
30.14038;60.22278;(2023, 8, 23, 14, 15, 25)
30.14038;60.24567;(2023, 8, 23, 14, 15, 26)
30.12703;60.24414;(2023, 8, 23, 14, 15, 27)
30.12703;60.24414;(2023, 8, 23, 14, 15, 28)
30.11368;60.2182;(2023, 8, 23, 14, 15, 29)
30.14038;60.19989;(2023, 8, 23, 14, 15, 30)
30.14038;60.2121;(2023, 8, 23, 14, 15, 31)
30.11368;60.17243;(2023, 8, 23, 14, 15, 32)
30.14038;60.22278;(2023, 8, 23, 14, 15, 33)
30.14038;60.31739;(2023, 8, 23, 14, 15, 34)
30.14038;60.42878;(2023, 8, 23, 14, 15, 35)
30.14038;60.39521;(2023, 8, 23, 14, 15, 36)
30.14038;60.36012;(2023, 8, 23, 14, 15, 37)
30.14038;60.32654;(2023, 8, 23, 14, 15, 38)
30.15373;60.29602;(2023, 8, 23, 14, 15, 39)
30.14038;60.30365;(2023, 8, 23, 14, 15, 40)
30.14038;60.2594;(2023, 8, 23, 14, 15, 41)
30.12703;60.15259;(2023, 8, 23, 14, 15, 42)
30.14038;60.19989;(2023, 8, 23, 14, 15, 43)
30.11368;60.18464;(2023, 8, 23, 14, 15, 44)
30.12703;60.19837;(2023, 8, 23, 14, 15, 45)
30.12703;60.18616;(2023, 8, 23, 14, 15, 46)
30.11368;60.19532;(2023, 8, 23, 14, 15, 47)
30.14038;60.17701;(2023, 8, 23, 14, 15, 48)
30.11368;60.17243;(2023, 8, 23, 14, 15, 49)
30.12703;60.17548;(2023, 8, 23, 14, 15, 50)
30.15373;60.23652;(2023, 8, 23, 14, 15, 51)
30.12703;60.26703;(2023, 8, 23, 14, 15, 52)
30.14038;60.2594;(2023, 8, 23, 14, 15, 53)
30.12703;60.22126;(2023, 8, 23, 14, 15, 54)
30.14038;60.2594;(2023, 8, 23, 14, 15, 55)
30.14038;60.22278;(2023, 8, 23, 14, 15, 56)
30.14038;60.2121;(2023, 8, 23, 14, 15, 57)
30.14038;60.23499;(2023, 8, 23, 14, 15, 58)
30.12703;60.22126;(2023, 8, 23, 14, 15, 59)
30.11368;60.17243;(2023, 8, 23, 14, 16, 0)
30.11368;60.16327;(2023, 8, 23, 14, 16, 1)
30.12703;60.16632;(2023, 8, 23, 14, 16, 2)
30.12703;60.16632;(2023, 8, 23, 14, 16, 3)
30.14038;60.15412;(2023, 8, 23, 14, 16, 4)
30.12703;60.23194;(2023, 8, 23, 14, 16, 5)
30.12703;60.31433;(2023, 8, 23, 14, 16, 6)
30.11368;60.38148;(2023, 8, 23, 14, 16, 7)
30.14038;60.37232;(2023, 8, 23, 14, 16, 8)
30.11368;60.30976;(2023, 8, 23, 14, 16, 9)
30.12703;60.25788;(2023, 8, 23, 14, 16, 10)
30.12703;60.24414;(2023, 8, 23, 14, 16, 11)
30.12703;60.20905;(2023, 8, 23, 14, 16, 12)
30.11368;60.19532;(2023, 8, 23, 14, 16, 13)
30.11368;60.23041;(2023, 8, 23, 14, 16, 14)
30.11368;60.18464;(2023, 8, 23, 14, 16, 15)
30.09766;60.20447;(2023, 8, 23, 14, 16, 16)
30.07095;60.16632;(2023, 8, 23, 14, 16, 17)
30.09766;60.13581;(2023, 8, 23, 14, 16, 18)
30.09766;60.22736;(2023, 8, 23, 14, 16, 19)
30.09766;60.39979;(2023, 8, 23, 14, 16, 20)
30.11368;60.4593;(2023, 8, 23, 14, 16, 21)
30.0843;60.39674;(2023, 8, 23, 14, 16, 22)
30.11368;60.36774;(2023, 8, 23, 14, 16, 23)
30.0843;60.32807;(2023, 8, 23, 14, 16, 24)
30.07095;60.30365;(2023, 8, 23, 14, 16, 25)
30.09766;60.3769;(2023, 8, 23, 14, 16, 26)
30.09766;60.43336;(2023, 8, 23, 14, 16, 27)
30.09766;60.42268;(2023, 8, 23, 14, 16, 28)
30.12703;60.47456;(2023, 8, 23, 14, 16, 29)
30.0843;60.4654;(2023, 8, 23, 14, 16, 30)
30.0843;60.48829;(2023, 8, 23, 14, 16, 31)
30.11368;60.49287;(2023, 8, 23, 14, 16, 32)
30.12703;60.56611;(2023, 8, 23, 14, 16, 33)
30.09766;60.65308;(2023, 8, 23, 14, 16, 34)
30.11368;60.63325;(2023, 8, 23, 14, 16, 35)
30.11368;60.56458;(2023, 8, 23, 14, 16, 36)
30.09766;60.51423;(2023, 8, 23, 14, 16, 37)
30.11368;60.5066;(2023, 8, 23, 14, 16, 38)
30.11368;60.49287;(2023, 8, 23, 14, 16, 39)
30.11368;60.49287;(2023, 8, 23, 14, 16, 40)
30.11368;60.5066;(2023, 8, 23, 14, 16, 41)
30.15373;60.48829;(2023, 8, 23, 14, 16, 42)
30.12703;60.4181;(2023, 8, 23, 14, 16, 43)
30.11368;60.39063;(2023, 8, 23, 14, 16, 44)
30.12703;60.34943;(2023, 8, 23, 14, 16, 45)
30.14038;60.37232;(2023, 8, 23, 14, 16, 46)
30.14038;60.36012;(2023, 8, 23, 14, 16, 47)
30.11368;60.34638;(2023, 8, 23, 14, 16, 48)
30.11368;60.32196;(2023, 8, 23, 14, 16, 49)
30.12703;60.40589;(2023, 8, 23, 14, 16, 50)
30.12703;60.42725;(2023, 8, 23, 14, 16, 51)
30.11368;60.34638;(2023, 8, 23, 14, 16, 52)
30.11368;60.30976;(2023, 8, 23, 14, 16, 53)
30.11368;60.30976;(2023, 8, 23, 14, 16, 54)
30.11368;60.29908;(2023, 8, 23, 14, 16, 55)
30.09766;60.27314;(2023, 8, 23, 14, 16, 56)
30.14038;60.32654;(2023, 8, 23, 14, 16, 57)
30.09766;60.31891;(2023, 8, 23, 14, 16, 58)
30.11368;60.41505;(2023, 8, 23, 14, 16, 59)
30.11368;60.63325;(2023, 8, 23, 14, 17, 0)
30.11368;60.6424;(2023, 8, 23, 14, 17, 1)
30.11368;60.7477;(2023, 8, 23, 14, 17, 2)
30.11368;60.70191;(2023, 8, 23, 14, 17, 3)
30.11368;60.67597;(2023, 8, 23, 14, 17, 4)
30.09766;60.67445;(2023, 8, 23, 14, 17, 5)
30.11368;60.6897;(2023, 8, 23, 14, 17, 6)
30.11368;60.73396;(2023, 8, 23, 14, 17, 7)
30.12703;60.66987;(2023, 8, 23, 14, 17, 8)
30.14038;60.6836;(2023, 8, 23, 14, 17, 9)
30.11368;60.62104;(2023, 8, 23, 14, 17, 10)
30.12703;60.6012;(2023, 8, 23, 14, 17, 11)
30.12703;60.56611;(2023, 8, 23, 14, 17, 12)
30.12703;60.63477;(2023, 8, 23, 14, 17, 13)
30.12703;60.73548;(2023, 8, 23, 14, 17, 14)
30.12703;60.795;(2023, 8, 23, 14, 17, 15)
30.12703;60.85298;(2023, 8, 23, 14, 17, 16)
30.14038;60.71717;(2023, 8, 23, 14, 17, 17)
30.14038;60.77516;(2023, 8, 23, 14, 17, 18)
30.15373;61.01778;(2023, 8, 23, 14, 17, 19)
30.11368;60.99947;(2023, 8, 23, 14, 17, 20)
30.15373;60.85756;(2023, 8, 23, 14, 17, 21)
30.12703;60.70344;(2023, 8, 23, 14, 17, 22)
30.15373;60.57069;(2023, 8, 23, 14, 17, 23)
30.14038;60.53407;(2023, 8, 23, 14, 17, 24)
30.12703;60.46082;(2023, 8, 23, 14, 17, 25)
30.15373;60.32807;(2023, 8, 23, 14, 17, 26)
30.14038;60.2945;(2023, 8, 23, 14, 17, 27)
30.14038;60.24567;(2023, 8, 23, 14, 17, 28)
30.15373;60.27161;(2023, 8, 23, 14, 17, 29)
30.15373;60.24872;(2023, 8, 23, 14, 17, 30)
30.16975;60.21668;(2023, 8, 23, 14, 17, 31)
30.18311;60.35859;(2023, 8, 23, 14, 17, 32)
30.18311;60.57526;(2023, 8, 23, 14, 17, 33)
30.16975;60.49134;(2023, 8, 23, 14, 17, 34)
30.16975;60.50507;(2023, 8, 23, 14, 17, 35)
30.16975;60.52796;(2023, 8, 23, 14, 17, 36)
30.18311;60.67902;(2023, 8, 23, 14, 17, 37)
30.15373;60.66224;(2023, 8, 23, 14, 17, 38)
30.16975;60.57374;(2023, 8, 23, 14, 17, 39)
30.18311;60.52949;(2023, 8, 23, 14, 17, 40)
30.16975;60.46998;(2023, 8, 23, 14, 17, 41)
30.16975;60.52796;(2023, 8, 23, 14, 17, 42)
30.16975;60.49134;(2023, 8, 23, 14, 17, 43)
30.15373;60.42268;(2023, 8, 23, 14, 17, 44)
30.16975;60.39979;(2023, 8, 23, 14, 17, 45)
30.14038;60.39521;(2023, 8, 23, 14, 17, 46)
30.16975;60.34485;(2023, 8, 23, 14, 17, 47)
30.18311;60.26703;(2023, 8, 23, 14, 17, 48)
30.16975;60.32196;(2023, 8, 23, 14, 17, 49)
30.18311;60.25483;(2023, 8, 23, 14, 17, 50)
30.16975;60.28687;(2023, 8, 23, 14, 17, 51)
30.15373;60.26245;(2023, 8, 23, 14, 17, 52)
30.16975;60.29908;(2023, 8, 23, 14, 17, 53)
30.16975;60.41352;(2023, 8, 23, 14, 17, 54)
30.16975;60.75685;(2023, 8, 23, 14, 17, 55)
30.18311;60.89876;(2023, 8, 23, 14, 17, 56)
30.18311;60.79347;(2023, 8, 23, 14, 17, 57)
30.15373;60.64851;(2023, 8, 23, 14, 17, 58)
30.15373;60.55695;(2023, 8, 23, 14, 17, 59)
30.16975;60.50507;(2023, 8, 23, 14, 18, 0)
30.15373;60.4654;(2023, 8, 23, 14, 18, 1)
30.15373;60.37385;(2023, 8, 23, 14, 18, 2)
30.18311;60.34638;(2023, 8, 23, 14, 18, 3)
30.15373;60.28229;(2023, 8, 23, 14, 18, 4)
30.19646;60.25788;(2023, 8, 23, 14, 18, 5)
30.15373;60.27161;(2023, 8, 23, 14, 18, 6)
30.16975;60.20447;(2023, 8, 23, 14, 18, 7)
30.15373;60.15717;(2023, 8, 23, 14, 18, 8)
30.16975;60.11292;(2023, 8, 23, 14, 18, 9)
30.15373;60.15717;(2023, 8, 23, 14, 18, 10)
30.14038;60.12055;(2023, 8, 23, 14, 18, 11)
30.15373;60.12207;(2023, 8, 23, 14, 18, 12)
30.16975;60.11292;(2023, 8, 23, 14, 18, 13)
30.15373;60.0763;(2023, 8, 23, 14, 18, 14)
30.14038;60.10834;(2023, 8, 23, 14, 18, 15)
30.15373;60.0885;(2023, 8, 23, 14, 18, 16)
30.16975;60.13886;(2023, 8, 23, 14, 18, 17)
30.15373;60.06562;(2023, 8, 23, 14, 18, 18)
30.14038;60.10834;(2023, 8, 23, 14, 18, 19)
30.12703;60.06104;(2023, 8, 23, 14, 18, 20)
30.14038;60.17701;(2023, 8, 23, 14, 18, 21)
30.11368;60.16327;(2023, 8, 23, 14, 18, 22)
30.12703;60.15259;(2023, 8, 23, 14, 18, 23)
30.14038;60.31739;(2023, 8, 23, 14, 18, 24)
30.12703;60.42725;(2023, 8, 23, 14, 18, 25)
30.14038;60.46387;(2023, 8, 23, 14, 18, 26)
30.11368;60.56458;(2023, 8, 23, 14, 18, 27)
30.11368;60.56458;(2023, 8, 23, 14, 18, 28)
30.11368;60.49287;(2023, 8, 23, 14, 18, 29)
30.11368;60.4242;(2023, 8, 23, 14, 18, 30)
30.09766;60.36469;(2023, 8, 23, 14, 18, 31)
30.11368;60.29908;(2023, 8, 23, 14, 18, 32)
30.11368;60.25483;(2023, 8, 23, 14, 18, 33)
30.0843;60.22583;(2023, 8, 23, 14, 18, 34)
30.11368;60.24109;(2023, 8, 23, 14, 18, 35)
30.11368;60.18464;(2023, 8, 23, 14, 18, 36)
30.09766;60.22736;(2023, 8, 23, 14, 18, 37)
30.09766;60.20447;(2023, 8, 23, 14, 18, 38)
30.0843;60.22583;(2023, 8, 23, 14, 18, 39)
30.0843;60.18006;(2023, 8, 23, 14, 18, 40)
30.07095;60.17701;(2023, 8, 23, 14, 18, 41)
30.0843;60.23652;(2023, 8, 23, 14, 18, 42)
30.0843;60.36317;(2023, 8, 23, 14, 18, 43)
30.09766;60.38758;(2023, 8, 23, 14, 18, 44)
30.0843;60.39674;(2023, 8, 23, 14, 18, 45)
30.09766;60.35401;(2023, 8, 23, 14, 18, 46)
30.0843;60.36317;(2023, 8, 23, 14, 18, 47)
30.0843;60.31739;(2023, 8, 23, 14, 18, 48)
30.0843;60.34027;(2023, 8, 23, 14, 18, 49)
30.07095;60.39521;(2023, 8, 23, 14, 18, 50)
30.0843;60.53712;(2023, 8, 23, 14, 18, 51)
30.0843;60.62867;(2023, 8, 23, 14, 18, 52)
30.09766;60.69886;(2023, 8, 23, 14, 18, 53)
30.09766;60.63935;(2023, 8, 23, 14, 18, 54)
30.11368;60.57374;(2023, 8, 23, 14, 18, 55)
30.09766;60.49134;(2023, 8, 23, 14, 18, 56)
